fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
24230,,Kuwait,153043,29439,131375,80988,20210119,289939,64176,1066.0,8259,26750
38990,,Bahrain,77566,12244,66270,225047,20210119,289939,325220,1066.0,35582,43623
41110,Unassigned Location (From Diamond Princess),US,333617,2914,49782,221933,20210119,289939,198483,1066.0,9867,76471
30596,,Thailand,363448,32683,46447,134422,20210119,289939,268218,1066.0,13794,64821
28823,,Switzerland,320079,31303,125463,54370,20210119,289939,166316,1066.0,23998,44143
25055,Taiwan,Taiwan,69713,8595,246764,94915,20210119,289939,218429,1066.0,29334,72834
38615,,United Kingdom,159616,34074,36633,98783,20210119,289939,309297,1066.0,52098,43355
34507,,Iraq,370532,29599,193028,57775,20210119,289939,212447,1066.0,48957,70139
3526,,Norway,156531,9150,128312,1332,20210119,289939,235627,1066.0,44977,24254
48134,,Austria,329166,17077,280456,102713,20210119,289939,292379,1066.0,24091,61837
38398,,Netherlands,277479,14259,231091,52641,20210119,289939,257878,1066.0,88636,53029
11743,Ontario,Canada,102559,35707,174538,56134,20210119,289939,75171,1066.0,84359,68909
11451,,Sweden,152312,25006,69105,122433,20210119,289939,312514,1066.0,38382,67910
10386,,Lebanon,298040,35742,204632,230339,20210119,289939,214405,1066.0,56039,47688
24742,Victoria,Australia,299333,8472,231506,79510,20210119,289939,76929,1066.0,28492,49010
10730,,Belgium,328191,27448,70556,19332,20210119,289939,91500,1066.0,39259,2393
14982,,San Marino,367544,19403,3544,177377,20210119,289939,90907,1066.0,35429,77591
32230,,Iceland,18513,8196,148245,123392,20210119,289939,132319,1066.0,47034,56824
7823,,India,177408,3955,57249,64555,20210119,289939,64469,1066.0,44778,78620
249,,Algeria,121090,11161,278661,207261,20210119,289939,276995,1066.0,58638,69927
6872,,Czech Republic,296605,14185,81646,81154,20210119,289939,259232,1066.0,78318,43697
3119,,Russia,186798,28774,190707,30929,20210119,289939,167983,1066.0,38147,77426
6660,,Indonesia,35671,35602,123152,59732,20210119,289939,271881,1066.0,55156,58140
27619,,Portugal,315411,7571,261570,44933,20210119,289939,173098,1066.0,38615,19610
30228,Oregon,US,322546,222,164443,93178,20210119,289939,315684,1066.0,53231,7705
12420,,Andorra,383565,19285,92299,106087,20210119,289939,197826,1066.0,56113,36834
39974,Tasmania,Australia,35128,26663,112047,15282,20210119,289939,173136,1066.0,8166,44271
31757,,Dominican Republic,329109,33106,291072,227192,20210119,289939,301777,1066.0,89176,66726
1045,,Latvia,280015,1012,38877,164499,20210119,289939,326839,1066.0,55562,48470
15950,,Morocco,200446,4987,254818,199730,20210119,289939,170047,1066.0,48994,56776
16022,,Saudi Arabia,201627,14750,197255,97735,20210119,289939,342432,1066.0,65126,8031
30762,,Senegal,272347,8482,209470,74563,20210119,289939,341043,1066.0,15406,64524
35820,Hubei,China,21985,31280,105710,18370,20210119,289939,200120,1066.0,41226,7516
7742,,South Korea,318303,22844,146414,73033,20210119,289939,332544,1066.0,9469,25759
49944,,Italy,354465,2323,86177,69864,20210119,289939,300617,1066.0,7640,20008
10545,,Iran,110361,28054,197246,148784,20210119,289939,97185,1066.0,32485,49805
11587,Guangdong,China,332986,32935,29269,73525,20210119,289939,304101,1066.0,79,9711
17699,He,China,172742,446,177392,53752,20210119,289939,155456,1066.0,83400,78291
31506,Zhejiang,China,192917,17886,172436,215187,20210119,289939,164186,1066.0,35635,43598
30705,Hu,China,62261,17436,288495,146859,20210119,289939,283608,1066.0,50406,2819
16978,Anhui,China,210382,20599,283685,139410,20210119,289939,309983,1066.0,40314,42068
19318,Jiangxi,China,378353,21311,210296,188947,20210119,289939,225613,1066.0,11455,44623
8799,Shandong,China,233023,16950,116663,157085,20210119,289939,201173,1066.0,60411,70424
11326,Diamond Princess cruise ship,Others,192110,27834,939,85881,20210119,289939,151169,1066.0,56198,8661
48437,Jiangsu,China,53400,9234,67974,101550,20210119,289939,334370,1066.0,57797,62444
48412,Chongqing,China,356041,21568,138531,109697,20210119,289939,240945,1066.0,57746,30222
24597,Sichuan,China,275507,8422,184722,21730,20210119,289939,272735,1066.0,11155,51848
20491,Heilongjiang,China,269239,8664,116979,118168,20210119,289939,241694,1066.0,18080,12264
45840,Beijing,China,81063,14718,265798,143809,20210119,289939,251952,1066.0,29346,58861
40413,Shanghai,China,272459,30093,234118,146800,20210119,289939,129064,1066.0,89775,53968
9953,Hebei,China,300610,3943,125494,118935,20210119,289939,294403,1066.0,37896,51362
39276,Fujian,China,107116,4154,1209,134737,20210119,289939,70992,1066.0,89750,79200
18386,,Japan,381348,7006,167929,9884,20210119,289939,207582,1066.0,19785,22553
10355,Guangxi,China,213704,33522,74351,30835,20210119,289939,107109,1066.0,41193,52322
48374,,Germany,331569,27996,217160,134035,20210119,289939,339348,1066.0,21139,55781
1957,Yun,China,172555,24892,102332,48413,20210119,289939,242308,1066.0,48841,38868
32105,Hai,China,270438,27461,205404,226489,20210119,289939,111984,1066.0,2002,58314
868,,Spain,369565,4457,236194,34229,20210119,289939,316128,1066.0,88906,11900
17185,Tianjin,China,152818,2972,198351,202885,20210119,289939,329346,1066.0,71479,3399
46995,Shanxi,China,115558,13044,69078,51076,20210119,289939,124189,1066.0,9087,48292
45170,Liaoning,China,262226,16220,233074,143099,20210119,289939,341637,1066.0,81896,3598
26299,,Singapore,181723,14681,92896,15786,20210119,289939,325275,1066.0,71801,55715
20255,Hong Kong,Hong Kong,318765,27856,288346,28555,20210119,289939,275959,1066.0,66872,23751
20616,Gansu,China,327021,27584,14407,49771,20210119,289939,262634,1066.0,69076,26562
26113,Xinjiang,China,16407,2588,234347,90744,20210119,289939,290076,1066.0,55363,46538
27200,Inner Mongolia,China,104185,3463,144535,161675,20210119,289939,164177,1066.0,82914,5562
44061,,Switzerland,34280,34908,260597,99270,20210119,289939,205935,1066.0,40689,12719
43069,,United Kingdom,88385,16198,143522,181270,20210119,289939,218668,1066.0,44398,39925
45245,Taiwan,Taiwan,243233,33063,260250,21561,20210119,289939,82014,1066.0,84061,9384
1384,,Malaysia,208151,26234,183289,209186,20210119,289939,127810,1066.0,58713,9477
12189,,Iraq,105525,7589,170600,55670,20210119,289939,336374,1066.0,72453,50048
11865,,Norway,262450,294,97851,123551,20210119,289939,76038,1066.0,56340,3969
2400,,United Arab Emirates,283822,11747,210225,159337,20210119,289939,247653,1066.0,4140,29111
4956,,Netherlands,277065,23840,163866,126922,20210119,289939,301662,1066.0,78154,71587
39102,,Austria,208654,34458,23493,228644,20210119,289939,163634,1066.0,40688,65684
5331,,Sweden,177238,23965,167756,47448,20210119,289939,116407,1066.0,35595,17062
40688,Ontario,Canada,173081,24142,10722,140577,20210119,289939,339170,1066.0,89187,26740
33816,New South Wales,Australia,313699,931,45793,177405,20210119,289939,258842,1066.0,35102,77738
7126,,Belgium,210427,7492,284367,177308,20210119,289939,138461,1066.0,9324,63171
47261,,Israel,242115,3956,124719,116151,20210119,289939,198437,1066.0,49232,56294
29754,,Oman,345178,17831,254503,44996,20210119,289939,88526,1066.0,47968,38541
6779,Queensland,Australia,235850,23282,237932,90922,20210119,289939,277687,1066.0,60822,57103
21314,,Iceland,318535,18895,125535,62004,20210119,289939,126849,1066.0,65364,5041
48667,Macau,Macau,273212,14782,121882,193067,20210119,289939,266538,1066.0,1845,57959
37000,,San Marino,123148,17553,258208,112676,20210119,289939,66963,1066.0,20030,28606
25495,British Columbia,Canada,259609,8625,37804,132315,20210119,289939,82439,1066.0,79267,54134
17261,,Croatia,126867,37722,194137,104044,20210119,289939,346070,1066.0,42966,66888
45723,,Ecuador,367182,8855,150441,187382,20210119,289939,275747,1066.0,30925,75597
47252,,Qatar,148514,10880,74698,25117,20210119,289939,274523,1066.0,19213,4129
4279,,Denmark,296380,19064,90825,132359,20210119,289939,169133,1066.0,71688,69435
3090,,Algeria,15632,19279,208242,126735,20210119,289939,198949,1066.0,11747,58394
30846,,Czech Republic,150750,33480,3549,107357,20210119,289939,134863,1066.0,1444,57394
49470,,Mexico,142917,13094,78554,220545,20210119,289939,192057,1066.0,49837,65137
39718,,Pakistan,22802,522,39196,158397,20210119,289939,194500,1066.0,64384,13722
7523,,Romania,144821,7666,204056,79323,20210119,289939,274491,1066.0,76164,56336
5237,,Estonia,348766,13791,104023,150403,20210119,289939,134820,1066.0,62716,17468
41553,,Ireland,232842,27682,124650,56104,20210119,289939,168304,1066.0,74709,14732
23587,,Portugal,5956,11092,128149,226807,20210119,289939,298839,1066.0,33193,54269
31825,,Senegal,9501,14493,101552,197324,20210119,289939,239251,1066.0,2443,79663
46686,,Argentina,282020,20660,79807,56373,20210119,289939,265981,1066.0,27943,34198
37584,,Chile,5180,13594,239312,126898,20210119,289939,141293,1066.0,68299,54430
5914,,Jordan,198671,9968,20068,197237,20210119,289939,339391,1066.0,52454,39462
14341,,Luxembourg,127688,2845,55195,112935,20210119,289939,191309,1066.0,20018,18422
7245,,Morocco,173174,18196,161467,162332,20210119,289939,294120,1066.0,34310,51622
7487,California,US,26185,26170,194662,100806,20210119,289939,322059,1066.0,11602,36424
26462,Wisconsin,US,212196,30547,296702,166893,20210119,289939,196870,1066.0,85554,42255
27569,,Ukraine,64072,27070,107199,77508,20210119,289939,253897,1066.0,45766,57399
38732,Hubei,China,364414,16496,31024,82022,20210119,289939,329624,1066.0,2412,61512
28274,,South Korea,112377,36788,39957,224844,20210119,289939,114635,1066.0,53110,69711
9649,,Italy,184609,30175,217692,217570,20210119,289939,139230,1066.0,1725,22548
9887,,Iran,343043,645,129905,230699,20210119,289939,205441,1066.0,37789,20684
2667,Guangdong,China,345194,24496,76499,25016,20210119,289939,293019,1066.0,23180,75483
43501,He,China,16802,34361,208468,162539,20210119,289939,144501,1066.0,28196,12585
31083,Zhejiang,China,43465,207,272216,104916,20210119,289939,166554,1066.0,87183,17263
34271,Hu,China,147375,28083,20989,43184,20210119,289939,196831,1066.0,13264,30626
201,Anhui,China,126313,33419,286261,102796,20210119,289939,106654,1066.0,82434,42566
45936,Jiangxi,China,136596,22611,41438,122617,20210119,289939,251990,1066.0,55557,64409
30319,Shandong,China,268056,32393,123598,115497,20210119,289939,173164,1066.0,52651,64230
46789,Jiangsu,China,130161,13721,110607,129020,20210119,289939,264118,1066.0,2947,62515
12859,Chongqing,China,302264,9933,34735,167338,20210119,289939,125367,1066.0,31478,73825
29603,Sichuan,China,245379,12356,210408,198246,20210119,289939,286813,1066.0,22057,58593
19408,Heilongjiang,China,197547,20300,44390,84513,20210119,289939,287886,1066.0,47815,77944
48095,Beijing,China,5911,23451,199958,224815,20210119,289939,152034,1066.0,37326,59711
10802,Shanghai,China,48696,5859,186120,180779,20210119,289939,65895,1066.0,32128,73388
1851,,Japan,99438,7391,255989,132932,20210119,289939,152034,1066.0,80075,63262
33293,Hebei,China,238680,24438,15168,128093,20210119,289939,99307,1066.0,73889,24515
4166,Fujian,China,303111,4860,143943,161917,20210119,289939,200818,1066.0,35777,56449
49284,,Germany,213435,2883,195635,6715,20210119,289939,126391,1066.0,38558,52942
8735,Guangxi,China,168062,36705,190719,170901,20210119,289939,146245,1066.0,44455,67847
11016,Shaanxi,China,230443,4626,224917,205193,20210119,289939,212748,1066.0,64318,2520
41983,,Spain,371850,15793,140069,118938,20210119,289939,148125,1066.0,29699,47849
22924,Hai,China,243079,22404,13855,79038,20210119,289939,182915,1066.0,49015,74072
29850,Hong Kong,Hong Kong,241591,32904,9104,29192,20210119,289939,233823,1066.0,33736,6244
34448,Jilin,China,205639,588,101333,62405,20210119,289939,212126,1066.0,54058,42390
38534,Gansu,China,369903,18768,169463,40815,20210119,289939,252970,1066.0,821,30952
514,,Switzerland,111158,34316,9915,133277,20210119,289939,93594,1066.0,30281,49389
43768,,United Kingdom,183698,10108,86742,16662,20210119,289939,112443,1066.0,7831,44893
19506,Xinjiang,China,48238,16726,286569,220725,20210119,289939,238970,1066.0,25351,67028
13155,Inner Mongolia,China,1823,32675,91830,15347,20210119,289939,298434,1066.0,75487,6249
22502,Ningxia,China,378286,30005,101175,101256,20210119,289939,165650,1066.0,61939,79140
16804,,Norway,228110,24282,184036,230235,20210119,289939,134023,1066.0,20345,73816
40259,,Bahrain,203441,8167,116915,77652,20210119,289939,282884,1066.0,60908,60756
7390,,Malaysia,106905,5013,40446,6049,20210119,289939,230285,1066.0,27216,7501
1865,,Netherlands,6777,1788,148412,13105,20210119,289939,247178,1066.0,66915,7086
35750,,Iraq,372118,37041,105774,36775,20210119,289939,217437,1066.0,72032,72946
42653,,Sweden,369618,22403,199993,222259,20210119,289939,198286,1066.0,24396,79857
9987,,Austria,182383,18530,126536,101180,20210119,289939,204360,1066.0,57892,51057
21059,,India,83795,19166,134833,126167,20210119,289939,199692,1066.0,71214,41734
34407,,Iceland,231348,15360,147838,41932,20210119,289939,138475,1066.0,45780,20144
25629,,Belgium,30645,21617,132584,27232,20210119,289939,290131,1066.0,83571,57498
36385,New South Wales,Australia,55859,36916,293469,146478,20210119,289939,223761,1066.0,49669,72700
48721,,San Marino,246607,31296,290555,43345,20210119,289939,325558,1066.0,23744,43627
13985,,Israel,381995,6554,265806,75990,20210119,289939,127379,1066.0,29282,58573
20492,,Oman,166309,14302,52036,224032,20210119,289939,329238,1066.0,62821,48995
39789,,Lebanon,30324,16468,217753,38473,20210119,289939,147909,1066.0,18817,72718
33599,,Algeria,22638,3367,161548,149381,20210119,289939,313679,1066.0,45392,21668
46322,British Columbia,Canada,248905,22657,132912,80730,20210119,289939,236344,1066.0,37663,59854
41270,Victoria,Australia,182337,28977,295453,10875,20210119,289939,189588,1066.0,27459,48319
33440,,Croatia,155180,32368,3200,184132,20210119,289939,139976,1066.0,18432,35505
30027,,Denmark,358101,22790,67968,64028,20210119,289939,142055,1066.0,64130,22440
18733,,Ecuador,66383,14290,140488,192662,20210119,289939,248885,1066.0,52085,67339
20639,,Greece,37322,20639,260801,120694,20210119,289939,141384,1066.0,50032,34358
48636,,Czech Republic,116229,16701,281288,180489,20210119,289939,62451,1066.0,48102,50163
4907,,Qatar,312221,36555,13130,203831,20210119,289939,183884,1066.0,24699,23026
42792,,Belarus,207316,22538,34022,174429,20210119,289939,341066,1066.0,46917,76658
12059,,Ireland,246590,20031,219704,92596,20210119,289939,251393,1066.0,60080,1684
36943,South Australia,Australia,370655,23957,161304,71500,20210119,289939,275867,1066.0,65197,31426
2709,,Portugal,94987,7610,155283,204449,20210119,289939,187100,1066.0,59613,79982
23644,,Brazil,82354,1660,118864,218675,20210119,289939,237757,1066.0,64218,55119
41306,,Romania,350520,13148,201925,136541,20210119,289939,261507,1066.0,36501,28730
10715,,Senegal,85051,15258,261147,126857,20210119,289939,241035,1066.0,88015,56947
3769,,New Zealand,136502,15504,155946,114986,20210119,289939,83947,1066.0,50428,20121
35327,,Saint Barthelemy,196538,37028,130068,117308,20210119,289939,164079,1066.0,15166,75367
11125,,Hungary,190212,15733,231790,107631,20210119,289939,210525,1066.0,28798,4952
4824,,Argentina,192973,11724,7760,188085,20210119,289939,217902,1066.0,33595,5685
15847,Northern Territory,Australia,305324,35445,169602,131922,20210119,289939,262700,1066.0,84920,2402
49728,,Chile,249802,36270,102172,115814,20210119,289939,327936,1066.0,61765,63710
17062,,Faroe Islands,249615,8898,46463,231291,20210119,289939,153929,1066.0,11121,7779
41936,,Gibraltar,212841,2812,211230,128228,20210119,289939,274025,1066.0,40710,14406
7533,,Latvia,252658,935,26108,100295,20210119,289939,153865,1066.0,469,58392
49160,,Liechtenstein,49471,7669,193964,61388,20210119,289939,267703,1066.0,4682,76848
3182,,Poland,253549,14230,124610,230319,20210119,289939,222544,1066.0,84069,11815
49730,,Tunisia,77191,31840,115889,101986,20210119,289939,131013,1066.0,12590,1634
29772,Hubei,China,179267,1458,7219,166599,20210119,289939,299872,1066.0,47436,51738
32926,,South Korea,384132,27923,249037,208634,20210119,289939,185235,1066.0,26902,47827
22861,,Italy,237058,22547,264476,148300,20210119,289939,298337,1066.0,78181,78643
2733,,Iran,337493,14234,105746,127161,20210119,289939,218895,1066.0,9889,40092
8242,Guangdong,China,310793,17825,144425,53484,20210119,289939,181264,1066.0,37014,67910
49244,He,China,112310,31178,170390,73564,20210119,289939,327081,1066.0,77169,21548
27930,Zhejiang,China,295313,9499,11065,196869,20210119,289939,326183,1066.0,41425,33746
23249,Hu,China,142596,35997,257882,207304,20210119,289939,232354,1066.0,65715,12780
29975,Anhui,China,314521,34554,269292,184758,20210119,289939,245082,1066.0,71989,5758
17384,Jiangxi,China,169760,2959,95597,205777,20210119,289939,182987,1066.0,57119,23134
49218,Shandong,China,225266,37563,208825,224850,20210119,289939,175742,1066.0,82389,16897
33626,Jiangsu,China,1971,26157,183573,64251,20210119,289939,167646,1066.0,86039,15140
29047,Chongqing,China,226723,35837,4131,225713,20210119,289939,279956,1066.0,62248,78466
13607,Sichuan,China,302599,15927,42599,194916,20210119,289939,194968,1066.0,5342,71175
15212,,Germany,346606,24911,218196,170652,20210119,289939,222384,1066.0,8895,43128
954,Heilongjiang,China,310664,3555,152310,207477,20210119,289939,196882,1066.0,66852,41302
30462,,Japan,267435,31537,65068,103059,20210119,289939,341350,1066.0,18746,25985
22853,Shanghai,China,238266,29375,87836,130145,20210119,289939,105062,1066.0,78510,25902
29269,Hebei,China,3500,12729,70417,3552,20210119,289939,165190,1066.0,34794,61790
42333,Fujian,China,139702,11440,204647,15396,20210119,289939,259139,1066.0,58785,26049
34392,,Spain,318827,32427,123455,67042,20210119,289939,214061,1066.0,3588,53270
20368,Guangxi,China,344981,34264,180426,152003,20210119,289939,143627,1066.0,87567,52562
